 pedido;fecha_pedido;fecha;financial_status;total;subtotal;shipping;taxes;discount_code;discount_amount;sku;producto;cantidad;precio_unitario;ImportadoIA;descuento_item;categoria_producto;canal;ciudad;departamento;payment_method;risk_level
2422;2025-06-27 18:10:45-05:00;2025-06-27;paid;249.900,00;249.900,00;0,00;0,00;ELEVENPRO10;0,00;14354;Jersey Tope de Gama Manga Corta - L;1;249.900,00;NO;0.0;Jerseys;web;Monterrey;Casanare;Addi Payment;Low
2425;2025-06-28 07:27:16-05:00;2025-06-28;paid;144.900,00;129.900,00;15.000,00;0,00;ELEVENPRO10;0,00;1246;Pantaloneta de entrenamiento Hombre - M / Black;1;129.900,00;NO;0.0;Pantalonetas;web;Sevilla;Valle Del Cauca;Addi Payment;Low
2428;2025-06-28 20:13:13-05:00;2025-06-28;paid;539.600,00;539.600,00;0,00;43.077,31;ELEVENPRO10;0,00;80487;Tour de Francia EdiciÃ³n Especial 2025 - Amarillo / M / Manga larga mujer;1;134.900,00;SI;0.0;Jerseys;web;Paipa;Boyacá;Addi Payment;Low
2428;2025-06-28 20:13:13-05:00;2025-06-28;paid;539.600,00;539.600,00;0,00;43.077,31;ELEVENPRO10;0,00;14486;Tour de Francia EdiciÃ³n Especial 2025 - Verde / M / Manga larga mujer;1;134.900,00;SI;0.0;Jerseys;web;Sin información;Sin información;Addi Payment;Low
2428;2025-06-28 20:13:13-05:00;2025-06-28;paid;539.600,00;539.600,00;0,00;43.077,31;ELEVENPRO10;0,00;80487;Tour de Francia EdiciÃ³n Especial 2025 - Amarillo / M / Manga larga hombre;1;134.900,00;SI;0.0;Jerseys;web;Sin información;Sin información;Addi Payment;Low
2428;2025-06-28 20:13:13-05:00;2025-06-28;paid;539.600,00;539.600,00;0,00;43.077,31;ELEVENPRO10;0,00;14486;Tour de Francia EdiciÃ³n Especial 2025 - Verde / M / Manga larga hombre;1;134.900,00;SI;0.0;Jerseys;web;Sin información;Sin información;Addi Payment;Low
2429;2025-06-29 00:03:23-05:00;2025-06-29;paid;269.800,00;269.800,00;0,00;0,00;ELEVENPRO10;0,00;80487;Tour de Francia EdiciÃ³n Especial 2025 - Amarillo / XL / Manga larga hombre;1;134.900,00;SI;0.0;Jerseys;web;Bucaeamanga;Santander;Addi Payment;Low
2429;2025-06-29 00:03:23-05:00;2025-06-29;paid;269.800,00;269.800,00;0,00;0,00;ELEVENPRO10;0,00;14486;Tour de Francia EdiciÃ³n Especial 2025 - Verde / XL / Manga larga hombre;1;134.900,00;SI;0.0;Jerseys;web;Sin información;Sin información;Addi Payment;Low
2430;2025-06-29 12:09:06-05:00;2025-06-29;paid;374.800,00;374.800,00;0,00;0,00;ELEVENPRO10;0,00;14418;Jersey Tope de Gama Manga Corta - S;1;249.900,00;NO;0.0;Jerseys;web;Sin información;Sin información;Addi Payment;Low
2430;2025-06-29 12:09:06-05:00;2025-06-29;paid;374.800,00;374.800,00;0,00;0,00;ELEVENPRO10;0,00;80487;Tour de Francia EdiciÃ³n Especial 2025 - Amarillo / S / Manga corta mujer;1;124.900,00;SI;0.0;Jerseys;web;Arauca;Arauca;Addi Payment;Low
2433;2025-06-30 12:29:53-05:00;2025-06-30;paid;139.900,00;124.900,00;15.000,00;0,00;ELEVENPRO10;0,00;80487;Tour de Francia EdiciÃ³n Especial 2025 - Amarillo / M / Manga corta hombre;1;124.900,00;SI;0.0;Jerseys;web;Maní;Casanare;Addi Payment;Low
2434;2025-06-30 12:36:59-05:00;2025-06-30;paid;169.800,00;169.800,00;0,00;0,00;ELEVENPRO10;0,00;1246;Pantaloneta de entrenamiento Hombre - M / Black;1;129.900,00;NO;0.0;Pantalonetas;web;Sin información;Sin información;Addi Payment;Low
2434;2025-06-30 12:36:59-05:00;2025-06-30;paid;169.800,00;169.800,00;0,00;0,00;ELEVENPRO10;0,00;815001;Calcetines Sublimados - M;1;39.900,00;NO;0.0;Calcetines;web;Armenia;Quindío;Addi Payment;Low
2440;2025-07-01 11:21:10-05:00;2025-07-01;paid;139.900,00;124.900,00;15.000,00;0,00;ELEVENPRO10;0,00;14486;Tour de Francia EdiciÃ³n Especial 2025 - Verde / L / Manga corta hombre;1;124.900,00;SI;0.0;Jerseys;web;Garzon;Huila;Wompi;Low
2441;2025-07-01 12:59:08-05:00;2025-07-01;paid;799.600,00;799.600,00;0,00;19.942,02;ELEVENPRO10;0,00;14353;Jersey Tope de Gama Manga Corta - M;1;249.900,00;NO;0.0;Jerseys;web;Sin información;Sin información;Addi Payment;Low
2441;2025-07-01 12:59:08-05:00;2025-07-01;paid;799.600,00;799.600,00;0,00;19.942,02;ELEVENPRO10;0,00;1217;Pantaloneta Estelar Opa - M;1;289.900,00;NO;0.0;Pantalonetas;web;Sin información;Sin información;Addi Payment;Low
2441;2025-07-01 12:59:08-05:00;2025-07-01;paid;799.600,00;799.600,00;0,00;19.942,02;ELEVENPRO10;0,00;14486;Tour de Francia EdiciÃ³n Especial 2025 - Verde / L / Manga larga mujer;1;134.900,00;SI;0.0;Jerseys;web;Pasto;Nariño;Addi Payment;Low
2441;2025-07-01 12:59:08-05:00;2025-07-01;paid;799.600,00;799.600,00;0,00;19.942,02;ELEVENPRO10;0,00;14486;Tour de Francia EdiciÃ³n Especial 2025 - Verde / M / Manga corta hombre;1;124.900,00;SI;0.0;Jerseys;web;Sin información;Sin información;Addi Payment;Low
2457;2025-07-02 21:43:19-05:00;2025-07-02;paid;136.410,00;121.410,00;15.000,00;19.384,79;ELEVENPRO10;13.490,00;13486;Tour de Francia ediciÃ³n especial 2025 Mujer - Amarillo / XL / Manga Larga;1;134.900,00;NO;0.0;Jerseys;web;Bogotá;Bogotá D.C.;Addi Payment;Low
2461;2025-07-05 09:57:23-05:00;2025-07-05;paid;139.900,00;124.900,00;15.000,00;0,00;ELEVENPRO10;0,00;80487;Tour de Francia EdiciÃ³n Especial 2025 - Amarillo / XL / Manga corta hombre;1;124.900,00;SI;0.0;Jerseys;web;Neiva;Huila;Addi Payment;Low
2463;2025-07-05 13:00:14-05:00;2025-07-05;paid;149.900,00;134.900,00;15.000,00;21.538,66;ELEVENPRO10;0,00;14486;Tour de Francia EdiciÃ³n Especial 2025 - Verde / L / Manga larga hombre;1;134.900,00;SI;0.0;Jerseys;web;Santa María;Huila;Addi Payment;Low
2464;2025-07-05 18:17:35-05:00;2025-07-05;paid;139.900,00;124.900,00;15.000,00;0,00;ELEVENPRO10;0,00;80487;Tour de Francia EdiciÃ³n Especial 2025 - Amarillo / M / Manga corta hombre;1;124.900,00;SI;0.0;Jerseys;draft_order;Lebrija;Santander;Addi Payment;Low
2467;2025-07-06 11:49:11-05:00;2025-07-06;paid;139.900,00;124.900,00;15.000,00;0,00;ELEVENPRO10;0,00;14486;Tour de Francia EdiciÃ³n Especial 2025 - Verde / L / Manga corta hombre;1;124.900,00;SI;0.0;Jerseys;web;Dosquebradas;Risaralda;Addi Payment;Low
2471;2025-07-06 18:03:56-05:00;2025-07-06;paid;323.910,00;323.910,00;0,00;0,00;ELEVENPRO10;35.990,00;3445;Pantaloneta BTM Ultra - Black / S;1;359.900,00;NO;0.0;Pantalonetas;web;Neiva;Huila;Wompi;Low
2474;2025-07-07 12:39:41-05:00;2025-07-07;paid;289.900,00;289.900,00;0,00;0,00;ELEVENPRO10;0,00;3463;Pantaloneta Estelar - L;1;289.900,00;NO;0.0;Pantalonetas;web;Palermo;Huila;Addi Payment;Low
2475;2025-07-08 06:18:24-05:00;2025-07-08;paid;149.900,00;134.900,00;15.000,00;0,00;ELEVENPRO10;0,00;80487;Tour de Francia EdiciÃ³n Especial 2025 - Amarillo / M / Manga larga hombre;1;134.900,00;SI;0.0;Jerseys;web;Bogotá;Bogotá D.C.;Addi Payment;Low
2476;2025-07-08 12:30:17-05:00;2025-07-08;paid;624.700,00;624.700,00;0,00;19.942,02;ELEVENPRO10;0,00;80453;Jersey EdiciÃ³n Centenario Hombre - L / Manga corta;1;124.900,00;NO;0.0;Jerseys;web;Barranquilla;Atlántico;Addi Payment;Medium
2476;2025-07-08 12:30:17-05:00;2025-07-08;paid;624.700,00;624.700,00;0,00;19.942,02;ELEVENPRO10;0,00;80363;Jersey Tope de Gama Manga Corta - L;1;249.900,00;NO;0.0;Jerseys;web;Sin información;Sin información;Addi Payment;Medium
2476;2025-07-08 12:30:17-05:00;2025-07-08;paid;624.700,00;624.700,00;0,00;19.942,02;ELEVENPRO10;0,00;80295;Jersey Tope de Gama Manga Corta - L;1;249.900,00;NO;0.0;Jerseys;web;Sin información;Sin información;Addi Payment;Medium
2480;2025-07-09 13:05:55-05:00;2025-07-09;paid;289.900,00;289.900,00;0,00;0,00;ELEVENPRO10;0,00;1234;Pantaloneta Estelar - L;1;289.900,00;NO;0.0;Pantalonetas;web;Palermo;Huila;Addi Payment;Low
2481;2025-07-10 11:51:39-05:00;2025-07-10;paid;144.900,00;129.900,00;15.000,00;0,00;ELEVENPRO10;0,00;1246;Pantaloneta de entrenamiento Hombre - XL / Black;1;129.900,00;NO;0.0;Pantalonetas;web;Cali;Valle Del Cauca;Wompi;Low
2482;2025-07-10 15:39:58-05:00;2025-07-10;paid;233.820,00;233.820,00;0,00;0,00;ELEVENPRO10;25.980,00;1248;Pantaloneta de entrenamiento Hombre - L / Green;1;129.900,00;NO;0.0;Pantalonetas;web;Tulua;Valle Del Cauca;Wompi;Low
2482;2025-07-10 15:39:58-05:00;2025-07-10;paid;233.820,00;233.820,00;0,00;0,00;ELEVENPRO10;25.980,00;1246;Pantaloneta de entrenamiento Hombre - L / Black;1;129.900,00;NO;0.0;Pantalonetas;web;Sin información;Sin información;Wompi;Low
2484;2025-07-11 15:44:20-05:00;2025-07-11;paid;139.900,00;124.900,00;15.000,00;0,00;ELEVENPRO10;0,00;14486;Tour de Francia EdiciÃ³n Especial 2025 - Verde / L / Manga corta hombre;1;124.900,00;SI;0.0;Jerseys;web;La Dorada Caldas;Caldas;Addi Payment;Low
2485;2025-07-12 00:31:11-05:00;2025-07-12;paid;227.940,00;227.940,00;0,00;0,00;ELEVENPRO10;0,00;26904;Enterizo Manga Corta - M;1;227.940,00;NO;0.0;Enterizo;web;Socorro;Santander;Addi Payment;Low
2488;2025-07-12 09:21:27-05:00;2025-07-12;paid;139.900,00;124.900,00;15.000,00;0,00;ELEVENPRO10;0,00;80487;Tour de Francia EdiciÃ³n Especial 2025 - Amarillo / M / Manga corta hombre;1;124.900,00;SI;0.0;Jerseys;web;Dosquebradas (Rs);Risaralda;Wompi;Low
2491;2025-07-12 13:43:30-05:00;2025-07-12;paid;139.900,00;124.900,00;15.000,00;0,00;ELEVENPRO10;0,00;80487;Tour de Francia EdiciÃ³n Especial 2025 - Amarillo / L / Manga corta hombre;1;124.900,00;SI;0.0;Jerseys;web;Floridablanca;Santander;Addi Payment;Low
2492;2025-07-12 14:30:04-05:00;2025-07-12;paid;139.900,00;124.900,00;15.000,00;0,00;ELEVENPRO10;0,00;80487;Tour de Francia EdiciÃ³n Especial 2025 - Amarillo / L / Manga corta hombre;1;124.900,00;SI;0.0;Jerseys;web;Montería;Córdoba;Addi Payment;Low
2493;2025-07-12 14:34:42-05:00;2025-07-12;paid;139.900,00;124.900,00;15.000,00;19.942,02;ELEVENPRO10;0,00;14486;Tour de Francia EdiciÃ³n Especial 2025 - Verde / M / Manga corta hombre;1;124.900,00;SI;0.0;Jerseys;web;Medellín;Antioquia;Addi Payment;Low
2498;2025-07-13 14:50:51-05:00;2025-07-13;paid;323.910,00;323.910,00;0,00;0,00;ELEVENPRO10;35.990,00;1230;Pantaloneta Ultra - L;1;359.900,00;NO;0.0;Pantalonetas;web;Saravena;Arauca;Addi Payment;Medium
2503;2025-07-16 22:49:22-05:00;2025-07-16;paid;149.900,00;134.900,00;15.000,00;0,00;ELEVENPRO10;0,00;14486;Tour de Francia EdiciÃ³n Especial 2025 - Verde / XL / Manga larga hombre;1;134.900,00;SI;0.0;Jerseys;web;Pereira;Risaralda;Addi Payment;Low
2504;2025-07-17 08:13:15-05:00;2025-07-17;paid;259.800,00;259.800,00;0,00;0,00;ELEVENPRO10;0,00;3449;Pantaloneta de entrenamiento Dama - S / Dark Blue;2;129.900,00;NO;0.0;Pantalonetas;web;Manizales;Caldas;Addi Payment;Low
2507;2025-07-17 16:09:26-05:00;2025-07-17;paid;139.900,00;124.900,00;15.000,00;0,00;ELEVENPRO10;0,00;14486;Tour de Francia EdiciÃ³n Especial 2025 - Verde / XL / Manga corta hombre;1;124.900,00;SI;0.0;Jerseys;web;Albania;La Guajira;Addi Payment;Low
2510;2025-07-18 16:13:30-05:00;2025-07-18;paid;139.900,00;124.900,00;15.000,00;0,00;ELEVENPRO10;0,00;14472;Giro Jersey Edicion especial 2025 Mujer - Rosa / S / Manga Corta;1;124.900,00;NO;0.0;Jerseys;web;Villavicencio;Meta;Addi Payment;Low
2511;2025-07-18 17:04:28-05:00;2025-07-18;paid;203.220,00;203.220,00;0,00;0,00;ELEVENPRO10;22.580,00;83448;T Shirt Running - S;1;89.900,00;NO;0.0;Camisetas;web;Santa Marta;Atlántico;Wompi;Low
2511;2025-07-18 17:04:28-05:00;2025-07-18;paid;203.220,00;203.220,00;0,00;0,00;ELEVENPRO10;22.580,00;40007;Licra deportiva Running - Black / M;1;135.900,00;NO;0.0;Licras Deportivas;web;Sin información;Sin información;Wompi;Low
2513;2025-07-18 20:35:35-05:00;2025-07-18;paid;139.900,00;124.900,00;15.000,00;19.942,02;ELEVENPRO10;0,00;14486;Tour de Francia EdiciÃ³n Especial 2025 - Verde / M / Manga corta hombre;1;124.900,00;SI;0.0;Jerseys;web;Cali;Valle Del Cauca;Wompi;Low
2516;2025-07-19 13:24:15-05:00;2025-07-19;paid;359.900,00;359.900,00;0,00;0,00;ELEVENPRO10;0,00;1230;Pantaloneta Ultra - M;1;359.900,00;NO;0.0;Pantalonetas;web;Bogotá;Bogotá D.C.;Addi Payment;Low
2518;2025-07-19 22:58:28-05:00;2025-07-19;paid;139.900,00;124.900,00;15.000,00;0,00;ELEVENPRO10;0,00;80487;Tour de Francia EdiciÃ³n Especial 2025 - Amarillo / S / Manga corta mujer;1;124.900,00;SI;0.0;Jerseys;web;Barbosa;Santander;Addi Payment;Low
2521;2025-07-21 11:19:19-05:00;2025-07-21;paid;150.900,00;135.900,00;15.000,00;0,00;ELEVENPRO10;0,00;40008;Licra deportiva Running - Dark Blue / S;1;135.900,00;NO;0.0;Licras Deportivas;web;Cali;Valle Del Cauca;Addi Payment;Low
2522;2025-07-21 12:43:13-05:00;2025-07-21;paid;269.800,00;269.800,00;0,00;21.538,66;ELEVENPRO10;0,00;14486;Tour de Francia EdiciÃ³n Especial 2025 - Verde / M / Manga larga hombre;1;134.900,00;SI;0.0;Jerseys;web;Cartago;Valle Del Cauca;Addi Payment;Low
2522;2025-07-21 12:43:13-05:00;2025-07-21;paid;269.800,00;269.800,00;0,00;21.538,66;ELEVENPRO10;0,00;14486;Tour de Francia EdiciÃ³n Especial 2025 - Verde / L / Manga larga mujer;1;134.900,00;SI;0.0;Jerseys;web;Sin información;Sin información;Addi Payment;Low
2523;2025-07-21 14:09:53-05:00;2025-07-21;paid;199.920,00;199.920,00;0,00;0,00;ELEVENPRO10;0,00;14283;Jersey Tope de Gama Manga Corta - M;1;199.920,00;NO;0.0;Jerseys;web;Bogotá;Cundinamarca;Addi Payment;Low
2524;2025-07-21 18:03:40-05:00;2025-07-21;paid;139.900,00;124.900,00;15.000,00;0,00;ELEVENPRO10;0,00;80487;Tour de Francia EdiciÃ³n Especial 2025 - Amarillo / XL / Manga corta hombre;1;124.900,00;SI;0.0;Jerseys;web;Bogotá;Bogotá D.C.;Wompi;Low
2527;2025-07-22 19:54:16-05:00;2025-07-22;paid;149.900,00;134.900,00;15.000,00;21.538,66;ELEVENPRO10;0,00;14486;Tour de Francia EdiciÃ³n Especial 2025 - Verde / M / Manga larga hombre;1;134.900,00;SI;0.0;Jerseys;web;Barbosa;Santander;Addi Payment;Low
2530;2025-07-24 12:49:14-05:00;2025-07-24;paid;149.900,00;134.900,00;15.000,00;0,00;ELEVENPRO10;0,00;80487;Tour de Francia EdiciÃ³n Especial 2025 - Amarillo / M / Manga larga hombre;1;134.900,00;SI;0.0;Jerseys;web;Mosquera;Bogotá D.C.;Wompi;Low
2531;2025-07-24 19:54:30-05:00;2025-07-24;paid;249.800,00;249.800,00;0,00;19.942,02;ELEVENPRO10;0,00;80487;Tour de Francia EdiciÃ³n Especial 2025 - Amarillo / M / Manga corta hombre;1;124.900,00;SI;0.0;Jerseys;web;Neiva;Huila;Wompi;Low
2531;2025-07-24 19:54:30-05:00;2025-07-24;paid;249.800,00;249.800,00;0,00;19.942,02;ELEVENPRO10;0,00;14486;Tour de Francia EdiciÃ³n Especial 2025 - Verde / M / Manga corta hombre;1;124.900,00;SI;0.0;Jerseys;web;Sin información;Sin información;Wompi;Low
2533;2025-07-25 14:08:58-05:00;2025-07-25;paid;149.900,00;134.900,00;15.000,00;21.538,66;ELEVENPRO10;0,00;14486;Tour de Francia EdiciÃ³n Especial 2025 - Verde / L / Manga larga hombre;1;134.900,00;SI;0.0;Jerseys;web;Popayán;Cauca;Addi Payment;Low
2539;2025-07-26 21:29:23-05:00;2025-07-26;paid;149.900,00;134.900,00;15.000,00;0,00;ELEVENPRO10;0,00;14486;Tour de Francia EdiciÃ³n Especial 2025 - Verde / XL / Manga larga hombre;1;134.900,00;SI;0.0;Jerseys;web;Chinchína;Caldas;Addi Payment;Low
2541;2025-07-28 21:30:13-05:00;2025-07-28;paid;249.900,00;249.900,00;0,00;0,00;ELEVENPRO10;0,00;80346;Jersey Tope de Gama Manga Corta - M;1;249.900,00;NO;0.0;Jerseys;web;San Sebastián De Mariquita;Tolima;Wompi;Low
2542;2025-07-29 12:28:57-05:00;2025-07-29;paid;269.800,00;269.800,00;0,00;0,00;ELEVENPRO10;0,00;80487;Tour de Francia EdiciÃ³n Especial 2025 - Verde / S / Manga larga hombre;1;134.900,00;NO;0.0;Jerseys;web;Yopal;Casanare;Wompi;Low
2542;2025-07-29 12:28:57-05:00;2025-07-29;paid;269.800,00;269.800,00;0,00;0,00;ELEVENPRO10;0,00;80487;Tour de Francia EdiciÃ³n Especial 2025 - Amarillo / S / Manga larga hombre;1;134.900,00;SI;0.0;Jerseys;web;Sin información;Sin información;Wompi;Low
2543;2025-07-29 12:33:33-05:00;2025-07-29;paid;384.700,00;384.700,00;0,00;41.480,67;ELEVENPRO10;0,00;14486;Tour de Francia EdiciÃ³n Especial 2025 - Verde / S / Manga corta mujer;1;124.900,00;SI;0.0;Jerseys;web;Tulua;Valle Del Cauca;Addi Payment;Low
2543;2025-07-29 12:33:33-05:00;2025-07-29;paid;384.700,00;384.700,00;0,00;41.480,67;ELEVENPRO10;0,00;14486;Tour de Francia EdiciÃ³n Especial 2025 - Verde / L / Manga larga hombre;1;134.900,00;SI;0.0;Jerseys;web;Sin información;Sin información;Addi Payment;Low
2543;2025-07-29 12:33:33-05:00;2025-07-29;paid;384.700,00;384.700,00;0,00;41.480,67;ELEVENPRO10;0,00;14486;Tour de Francia EdiciÃ³n Especial 2025 - Verde / M / Manga corta hombre;1;124.900,00;SI;0.0;Jerseys;web;Sin información;Sin información;Addi Payment;Low
2544;2025-07-29 13:11:52-05:00;2025-07-29;paid;144.900,00;129.900,00;15.000,00;0,00;ELEVENPRO10;0,00;1246;Pantaloneta de entrenamiento Hombre - M / Black;1;129.900,00;NO;0.0;Pantalonetas;web;Rionegro;Antioquia;Addi Payment;Low
2545;2025-07-29 15:07:53-05:00;2025-07-29;paid;149.900,00;134.900,00;15.000,00;21.538,66;ELEVENPRO10;0,00;14486;Tour de Francia EdiciÃ³n Especial 2025 - Verde / L / Manga larga hombre;1;134.900,00;SI;0.0;Jerseys;web;Armenia;Quindío;Wompi;Low
2548;2025-07-30 14:04:02-05:00;2025-07-30;paid;149.900,00;134.900,00;15.000,00;0,00;ELEVENPRO10;0,00;14486;Tour de Francia EdiciÃ³n Especial 2025 - Verde / XL / Manga larga hombre;1;134.900,00;SI;0.0;Jerseys;web;Caicedonia;Valle Del Cauca;Addi Payment;Low
2552;2025-07-31 06:28:12-05:00;2025-07-31;paid;139.900,00;124.900,00;15.000,00;0,00;ELEVENPRO10;0,00;14486;Tour de Francia EdiciÃ³n Especial 2025 - Verde / L / Manga corta hombre;1;124.900,00;SI;0.0;Jerseys;web;Tulua;Valle Del Cauca;Addi Payment;Low
2556;2025-08-01 10:34:46-05:00;2025-08-01;paid;254.800,00;254.800,00;0,00;0,00;ELEVENPRO10;0,00;1249;Pantaloneta de entrenamiento Hombre - XL / Dark blue;1;129.900,00;NO;0.0;Pantalonetas;web;Barranquilla;Atlántico;Addi Payment;Low
2556;2025-08-01 10:34:46-05:00;2025-08-01;paid;254.800,00;254.800,00;0,00;0,00;ELEVENPRO10;0,00;14486;Tour de Francia EdiciÃ³n Especial 2025 - Verde / XL / Manga corta hombre;1;124.900,00;SI;0.0;Jerseys;web;Sin información;Sin información;Addi Payment;Low
2557;2025-08-01 13:49:15-05:00;2025-08-01;paid;233.820,00;233.820,00;0,00;0,00;ELEVENPRO10;25.980,00;1246;Pantaloneta de entrenamiento Hombre - L / Black;2;129.900,00;NO;0.0;Pantalonetas;web;Valledupar;Cesar;Addi Payment;Low
2560;2025-08-03 14:16:44-05:00;2025-08-03;paid;289.900,00;289.900,00;0,00;0,00;ELEVENPRO10;0,00;3401;Pantaloneta Estelar - M;1;289.900,00;NO;0.0;Pantalonetas;web;Piedecuesta;Santander;Addi Payment;Low
2562;2025-08-03 18:16:55-05:00;2025-08-03;paid;139.900,00;124.900,00;15.000,00;0,00;ELEVENPRO10;0,00;80487;Tour de Francia EdiciÃ³n Especial 2025 - Amarillo / S / Manga corta hombre;1;124.900,00;SI;0.0;Jerseys;web;Bogotá;Bogotá D.C.;Wompi;Low
2563;2025-08-05 11:58:06-05:00;2025-08-05;paid;455.880,00;455.880,00;0,00;0,00;ELEVENPRO10;0,00;26976;Enterizo Manga Corta - M;1;227.940,00;NO;0.0;Enterizo;web;Montenegro;Quindío;Addi Payment + Wompi;Low
2563;2025-08-05 11:58:06-05:00;2025-08-05;paid;455.880,00;455.880,00;0,00;0,00;ELEVENPRO10;0,00;26937;Enterizo Manga Corta - M;1;227.940,00;NO;0.0;Enterizo;web;Sin información;Sin información;Addi Payment + Wompi;Low
2565;2025-08-07 20:45:34-05:00;2025-08-07;paid;289.900,00;289.900,00;0,00;0,00;ELEVENPRO10;0,00;3402;Pantaloneta Estelar Mujer - Beige / L;1;289.900,00;SI;0.0;Pantalonetas;web;Palermo;Huila;Addi Payment;Low
2566;2025-08-08 20:59:01-05:00;2025-08-08;paid;377.700,00;377.700,00;0,00;9.563,87;ELEVENPRO10;0,00;20000;Perneras (S-M / L-XL);1;59.900,00;NO;0.0;Perneras;web;Barranquilla;Atlántico;Wompi;Low
2566;2025-08-08 20:59:01-05:00;2025-08-08;paid;377.700,00;377.700,00;0,00;9.563,87;ELEVENPRO10;0,00;1263;Pantaloneta Estelar - L;1;289.900,00;NO;0.0;Pantalonetas;web;Sin información;Sin información;Wompi;Low
2566;2025-08-08 20:59:01-05:00;2025-08-08;paid;377.700,00;377.700,00;0,00;9.563,87;ELEVENPRO10;0,00;81505727;Calcetines tejidos - S / Black;1;27.900,00;NO;0.0;Calcetines;web;Sin información;Sin información;Wompi;Low
2567;2025-08-09 05:39:27-05:00;2025-08-09;paid;227.940,00;227.940,00;0,00;36.393,78;ELEVENPRO10;0,00;26198;Enterizo Pop Blocks - M;1;227.940,00;NO;0.0;Enterizo;web;Saravena;Arauca;Addi Payment;Low
2570;2025-08-12 08:41:10-05:00;2025-08-12;paid;259.800,00;259.800,00;0,00;41.480,67;ELEVENPRO10;0,00;80305;Jersey de Ciclismo â€“ Colombia en Cada Costura + Calcetines de Regalo - Azul / L / Unisex;1;129.900,00;SI;0.0;Jerseys;web;Ocaña;Norte De Santander;Addi Payment;Low
2570;2025-08-12 08:41:10-05:00;2025-08-12;paid;259.800,00;259.800,00;0,00;41.480,67;ELEVENPRO10;0,00;80305;Jersey de Ciclismo â€“ Colombia en Cada Costura + Calcetines de Regalo - Azul / S / Unisex;1;129.900,00;SI;0.0;Jerseys;web;Sin información;Sin información;Addi Payment;Low
2573;2025-08-13 18:05:26-05:00;2025-08-13;paid;144.900,00;129.900,00;15.000,00;20.740,34;ELEVENPRO10;0,00;80305;Jersey de Ciclismo â€“ Colombia en Cada Costura + Calcetines de Regalo - Blanco / S / Unisex;1;129.900,00;SI;0.0;Jerseys;web;Ibagué;Tolima;Addi Payment;Low
2575;2025-08-13 20:25:47-05:00;2025-08-13;paid;289.900,00;289.900,00;0,00;0,00;ELEVENPRO10;0,00;1263;Pantaloneta Estelar Steel Ride - L;1;289.900,00;NO;0.0;Pantalonetas;web;Zipaquirá;Cundinamarca;Addi Payment;Low
2576;2025-08-14 18:05:34-05:00;2025-08-14;paid;144.900,00;129.900,00;15.000,00;0,00;ELEVENPRO10;0,00;1247;Pantaloneta de entrenamiento Midnight Pro - 2XL / Dark red;1;129.900,00;NO;0.0;Pantalonetas;web;Granada;Meta;Addi Payment;Low
2579;2025-08-15 13:42:29-05:00;2025-08-15;paid;374.700,00;374.700,00;0,00;59.826,05;ELEVENPRO10;0,00;80305;Jersey de Ciclismo â€“ Colombia en Cada Costura + Calcetines de Regalo - Azul / S / Unisex;1;124.900,00;SI;0.0;Jerseys;web;Sin información;Santander;Addi Payment;Low
2579;2025-08-15 13:42:29-05:00;2025-08-15;paid;374.700,00;374.700,00;0,00;59.826,05;ELEVENPRO10;0,00;80305;Jersey de Ciclismo â€“ Colombia en Cada Costura + Calcetines de Regalo - Azul / M / Unisex;2;124.900,00;SI;0.0;Jerseys;web;Sin información;Sin información;Addi Payment;Low
2580;2025-08-15 14:51:28-05:00;2025-08-15;paid;144.900,00;129.900,00;15.000,00;0,00;ELEVENPRO10;0,00;1246;Pantaloneta de entrenamiento Midnight Pro - L / Black;1;129.900,00;NO;0.0;Pantalonetas;web;Pereira;Risaralda;Addi Payment;Low
2581;2025-08-15 14:58:52-05:00;2025-08-15;paid;260.910,00;260.910,00;0,00;0,00;ELEVENPRO10;28.990,00;3402;Pantaloneta Estelar - Gris / M / Hombre;1;289.900,00;SI;0.0;Pantalonetas;web;Ibague;Tolima;Addi Payment;Low
2583;2025-08-15 18:49:28-05:00;2025-08-15;paid;139.900,00;124.900,00;15.000,00;19.942,02;ELEVENPRO10;0,00;80305;Jersey de Ciclismo â€“ Colombia en Cada Costura + Calcetines de Regalo - Blanco / 2XL / Unisex;1;124.900,00;SI;0.0;Jerseys;web;Ciudad Bolívar;Antioquia;Addi Payment;Low
2584;2025-08-15 20:29:49-05:00;2025-08-15;paid;94.900,00;79.900,00;15.000,00;0,00;ELEVENPRO10;0,00;84388;Sisa Running Beetles - XL;1;79.900,00;NO;0.0;Sin Categoria;web;Albania;La Guajira;Addi Payment;Low
2587;2025-08-16 10:00:29-05:00;2025-08-16;paid;144.900,00;129.900,00;15.000,00;0,00;ELEVENPRO10;0,00;1249;Pantaloneta de entrenamiento Midnight Pro - M / Dark blue;1;129.900,00;NO;0.0;Pantalonetas;web;Girardot;Cundinamarca;Addi Payment;Low
2591;2025-08-16 22:50:50-05:00;2025-08-16;paid;215.800,00;215.800,00;0,00;0,00;ELEVENPRO10;0,00;84432;Esqueleto Running - M;1;79.900,00;NO;0.0;Esqueleto;web;Sin información;Sin información;Wompi;Low
2591;2025-08-16 22:50:50-05:00;2025-08-16;paid;215.800,00;215.800,00;0,00;0,00;ELEVENPRO10;0,00;40112;Licra deportiva Running - green / M;1;135.900,00;NO;0.0;Licras Deportivas;web;Sopó;Cundinamarca;Wompi;Low
